Map,Half,CT Score,TR Score,Players JSON,Date,Match ID
de_dust2,Second Half,5,9,"[{""name"": ""Шму"", ""kills"": 17, ""deaths"": 8, ""flag"": ""🇬🇪"", ""team"": ""CT""}, {""name"": ""A 7"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇮🇹"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 8, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 7, ""deaths"": 13, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""Bang Bang"", ""kills"": 3, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""REDWOOD OG"", ""kills"": 18, ""deaths"": 7, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 11, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""cabana"", ""kills"": 9, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""lilithhh"", ""kills"": 8, ""deaths"": 10, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 6, ""deaths"": 10, ""flag"": ""🇨🇦"", ""team"": ""TR""}]",2025-10-17,65
de_nuke,First Half,6,9,"[{""name"": ""cabana"", ""kills"": 21, ""deaths"": 7, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 14, ""deaths"": 13, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 8, ""deaths"": 14, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""Bang Bang"", ""kills"": 6, ""deaths"": 15, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""Шму"", ""kills"": 5, ""deaths"": 13, ""flag"": ""🇬🇪"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 17, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 13, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""A 7"", ""kills"": 12, ""deaths"": 11, ""flag"": ""🇮🇹"", ""team"": ""TR""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 12, ""deaths"": 11, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""lilithhh"", ""kills"": 7, ""deaths"": 11, ""flag"": ""🇷🇺"", ""team"": ""TR""}]",2025-10-17,66
de_nuke,Second Half,7,1,"[{""name"": ""SS l RichNigga_ex"", ""kills"": 13, ""deaths"": 4, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 10, ""deaths"": 2, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""lilithhh"", ""kills"": 5, ""deaths"": 4, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""A 7"", ""kills"": 4, ""deaths"": 3, ""flag"": ""🇮🇹"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 4, ""deaths"": 4, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""cabana"", ""kills"": 6, ""deaths"": 7, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 3, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Шму"", ""kills"": 3, ""deaths"": 7, ""flag"": ""🇬🇪"", ""team"": ""TR""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 2, ""deaths"": 8, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""Bang Bang"", ""kills"": 2, ""deaths"": 7, ""flag"": ""🇩🇪"", ""team"": ""TR""}]",2025-10-17,66
de_inferno,First Half,5,10,"[{""name"": ""OBBE_ex"", ""kills"": 16, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""亡廾乇亡片爪丹卞乇"", ""kills"": 12, ""deaths"": 13, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""Henri"", ""kills"": 9, ""deaths"": 13, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 2, ""deaths"": 13, ""flag"": ""🇳🇱"", ""team"": ""CT""}, {""name"": ""Burakkkkkkk"", ""kills"": 28, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""TRACK"", ""kills"": 12, ""deaths"": 9, ""flag"": ""🇧🇷"", ""team"": ""TR""}, {""name"": ""Shahmen"", ""kills"": 12, ""deaths"": 7, ""flag"": ""🇺🇿"", ""team"": ""TR""}, {""name"": ""lilithhh"", ""kills"": 11, ""deaths"": 6, ""flag"": ""🇷🇺"", ""team"": ""TR""}]",2025-09-20,67
de_inferno,Second Half,5,10,"[{""name"": ""lilithhh"", ""kills"": 16, ""deaths"": 11, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""rObalO"", ""kills"": 14, ""deaths"": 12, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""TRACK"", ""kills"": 8, ""deaths"": 14, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""Shahmen"", ""kills"": 3, ""deaths"": 14, ""flag"": ""🇺🇿"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 19, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Henri"", ""kills"": 3, ""deaths"": 1, ""flag"": ""🇧🇷"", ""team"": ""TR""}]",2025-09-20,67
de_tuscan,First Half,6,9,"[{""name"": ""SS l RichNigga_ex"", ""kills"": 15, ""deaths"": 12, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 12, ""deaths"": 12, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""亡廾乇亡片爪丹卞乇"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""WHY SO EZ"", ""kills"": 7, ""deaths"": 12, ""flag"": ""🇸🇦"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 5, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""PAK"", ""kills"": 20, ""deaths"": 10, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""keep calm"", ""kills"": 16, ""deaths"": 10, ""flag"": ""🇫🇮"", ""team"": ""TR""}, {""name"": ""bondadm007"", ""kills"": 8, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""David_KZ"", ""kills"": 7, ""deaths"": 10, ""flag"": ""🇪🇸"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 6, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}]",2025-10-18,68
de_tuscan,Second Half,7,6,"[{""name"": ""keep calm"", ""kills"": 17, ""deaths"": 5, ""flag"": ""🇫🇮"", ""team"": ""CT""}, {""name"": ""PAK"", ""kills"": 10, ""deaths"": 11, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""bondadm007"", ""kills"": 10, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""David_KZ"", ""kills"": 8, ""deaths"": 11, ""flag"": ""🇪🇸"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 4, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""WHY SO EZ"", ""kills"": 12, ""deaths"": 10, ""flag"": ""🇸🇦"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 10, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""亡廾乇亡片爪丹卞乇"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 8, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 7, ""deaths"": 9, ""flag"": ""🇨🇦"", ""team"": ""TR""}]",2025-10-18,68
de_mirage,First Half,8,7,"[{""name"": ""keep calm"", ""kills"": 18, ""deaths"": 7, ""flag"": ""🇫🇮"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 14, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 11, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 11, ""deaths"": 10, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""亡廾乇亡片爪丹卞乇"", ""kills"": 4, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 15, ""deaths"": 12, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""PAK"", ""kills"": 13, ""deaths"": 12, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""David_KZ"", ""kills"": 9, ""deaths"": 12, ""flag"": ""🇪🇸"", ""team"": ""TR""}, {""name"": ""REDWOOD OG"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""bondadm007"", ""kills"": 6, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-18,69
de_cache_v2,First Half,11,4,"[{""name"": ""Player 82407914"", ""kills"": 29, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""KaiSeR彡SoZe"", ""kills"": 11, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""BOMBACI MULAYiM"", ""kills"": 11, ""deaths"": 11, ""flag"": ""🇹"", ""team"": ""CT""}, {""name"": ""Le Mirage"", ""kills"": 7, ""deaths"": 9, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 7, ""deaths"": 8, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""le0he 水 m0nk mode"", ""kills"": 13, ""deaths"": 12, ""flag"": ""🇨🇿"", ""team"": ""TR""}, {""name"": ""-smn"", ""kills"": 12, ""deaths"": 13, ""flag"": ""🇩🇰"", ""team"": ""TR""}, {""name"": ""A 7"", ""kills"": 9, ""deaths"": 14, ""flag"": ""🇮🇹"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 6, ""deaths"": 15, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""pomona"", ""kills"": 6, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-14,69
de_cache_v2,Second Half,2,5,"[{""name"": ""-smn"", ""kills"": 10, ""deaths"": 4, ""flag"": ""🇩🇰"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 5, ""deaths"": 7, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""A 7"", ""kills"": 3, ""deaths"": 6, ""flag"": ""🇮🇹"", ""team"": ""CT""}, {""name"": ""le0he 水 m0nk mode"", ""kills"": 3, ""deaths"": 5, ""flag"": ""🇨🇿"", ""team"": ""CT""}, {""name"": ""pomona"", ""kills"": 1, ""deaths"": 5, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Player 82407914"", ""kills"": 9, ""deaths"": 5, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 9, ""deaths"": 3, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""Le Mirage"", ""kills"": 4, ""deaths"": 6, ""flag"": ""🇧🇾"", ""team"": ""TR""}, {""name"": ""BOMBACI MULAYiM"", ""kills"": 4, ""deaths"": 5, ""flag"": ""🇹"", ""team"": ""TR""}, {""name"": ""KaiSeR彡SoZe"", ""kills"": 2, ""deaths"": 5, ""flag"": ""🇩🇪"", ""team"": ""TR""}]",2025-10-14,70
de_mirage,First Half,9,6,"[{""name"": ""xANDR"", ""kills"": 21, ""deaths"": 10, ""flag"": ""🇳🇴"", ""team"": ""CT""}, {""name"": ""Frosty"", ""kills"": 17, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""toxic"", ""kills"": 12, ""deaths"": 14, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""RAVEN"", ""kills"": 11, ""deaths"": 10, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""Eyez"", ""kills"": 8, ""deaths"": 12, ""flag"": ""🇸🇪"", ""team"": ""CT""}, {""name"": ""S1D3"", ""kills"": 15, ""deaths"": 14, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Fino"", ""kills"": 12, ""deaths"": 13, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""Miko"", ""kills"": 10, ""deaths"": 11, ""flag"": ""🇵🇱"", ""team"": ""TR""}, {""name"": ""Kaan"", ""kills"": 8, ""deaths"": 13, ""flag"": ""🇹🇷"", ""team"": ""TR""}, {""name"": ""LORDY"", ""kills"": 6, ""deaths"": 12, ""flag"": ""🇨🇭"", ""team"": ""TR""}]",2025-10-15,70
de_mirage,Second Half,7,3,"[{""name"": ""Fino"", ""kills"": 8, ""deaths"": 7, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""Miko"", ""kills"": 6, ""deaths"": 6, ""flag"": ""🇵🇱"", ""team"": ""CT""}, {""name"": ""Kaan"", ""kills"": 5, ""deaths"": 6, ""flag"": ""🇹🇷"", ""team"": ""CT""}, {""name"": ""S1D3"", ""kills"": 4, ""deaths"": 7, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""LORDY"", ""kills"": 3, ""deaths"": 8, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""xANDR"", ""kills"": 10, ""deaths"": 4, ""flag"": ""🇳🇴"", ""team"": ""TR""}, {""name"": ""Frosty"", ""kills"": 8, ""deaths"": 3, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""toxic"", ""kills"": 5, ""deaths"": 5, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""RAVEN"", ""kills"": 4, ""deaths"": 5, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""Eyez"", ""kills"": 3, ""deaths"": 6, ""flag"": ""🇸🇪"", ""team"": ""TR""}]",2025-10-15,71
de_inferno,First Half,6,9,"[{""name"": ""Nash"", ""kills"": 14, ""deaths"": 15, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""yuk1"", ""kills"": 13, ""deaths"": 13, ""flag"": ""🇯🇵"", ""team"": ""CT""}, {""name"": ""Hugo"", ""kills"": 10, ""deaths"": 15, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""Blink"", ""kills"": 8, ""deaths"": 14, ""flag"": ""🇮🇸"", ""team"": ""CT""}, {""name"": ""Zero"", ""kills"": 6, ""deaths"": 13, ""flag"": ""🇵🇹"", ""team"": ""CT""}, {""name"": ""Rex"", ""kills"": 17, ""deaths"": 10, ""flag"": ""🇪🇪"", ""team"": ""TR""}, {""name"": ""Zan"", ""kills"": 13, ""deaths"": 11, ""flag"": ""🇸🇰"", ""team"": ""TR""}, {""name"": ""Milo"", ""kills"": 12, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Kyoto"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇨🇳"", ""team"": ""TR""}, {""name"": ""Zeno"", ""kills"": 8, ""deaths"": 12, ""flag"": ""🇮🇹"", ""team"": ""TR""}]",2025-10-12,71
de_inferno,Second Half,5,7,"[{""name"": ""Rex"", ""kills"": 12, ""deaths"": 8, ""flag"": ""🇪🇪"", ""team"": ""CT""}, {""name"": ""Zan"", ""kills"": 10, ""deaths"": 9, ""flag"": ""🇸🇰"", ""team"": ""CT""}, {""name"": ""Milo"", ""kills"": 8, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""Kyoto"", ""kills"": 6, ""deaths"": 11, ""flag"": ""🇨🇳"", ""team"": ""CT""}, {""name"": ""Zeno"", ""kills"": 4, ""deaths"": 10, ""flag"": ""🇮🇹"", ""team"": ""CT""}, {""name"": ""Nash"", ""kills"": 11, ""deaths"": 6, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""yuk1"", ""kills"": 10, ""deaths"": 7, ""flag"": ""🇯🇵"", ""team"": ""TR""}, {""name"": ""Hugo"", ""kills"": 8, ""deaths"": 9, ""flag"": ""🇧🇷"", ""team"": ""TR""}, {""name"": ""Blink"", ""kills"": 5, ""deaths"": 9, ""flag"": ""🇮🇸"", ""team"": ""TR""}, {""name"": ""Zero"", ""kills"": 3, ""deaths"": 8, ""flag"": ""🇵🇹"", ""team"": ""TR""}]",2025-10-12,72
de_dust2,First Half,6,9,"[{""name"": ""FC"", ""kills"": 19, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 11, ""deaths"": 13, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""REDWOOD OG"", ""kills"": 8, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""p1c4"", ""kills"": 8, ""deaths"": 9, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""_hell"", ""kills"": 5, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Yellow Mamba"", ""kills"": 22, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""Nutz"", ""kills"": 13, ""deaths"": 10, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""ms rachel"", ""kills"": 12, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 4, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""poopies__"", ""kills"": 3, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-15,72
de_dust2,Second Half,4,10,"[{""name"": ""ms rachel"", ""kills"": 14, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 8, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""poopies__"", ""kills"": 8, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Nutz"", ""kills"": 8, ""deaths"": 11, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""Yellow Mamba"", ""kills"": 5, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""FC"", ""kills"": 19, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""_hell"", ""kills"": 15, ""deaths"": 7, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 10, ""deaths"": 8, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""p1c4"", ""kills"": 9, ""deaths"": 10, ""flag"": ""🇧🇷"", ""team"": ""TR""}, {""name"": ""REDWOOD OG"", ""kills"": 5, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-16,73
de_dust2,First Half,14,1,"[{""name"": ""employeeoftheyear"", ""kills"": 25, ""deaths"": 6, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 20, ""deaths"": 5, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 12, ""deaths"": 8, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""M7"", ""kills"": 9, ""deaths"": 8, ""flag"": ""🇺🇿"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 6, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""TaHkuCT"", ""kills"": 10, ""deaths"": 15, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""T1CKLE"", ""kills"": 9, ""deaths"": 14, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 8, ""deaths"": 15, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 6, ""deaths"": 15, ""flag"": ""🇧🇾"", ""team"": ""TR""}, {""name"": ""mule-power"", ""kills"": 3, ""deaths"": 14, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-16,73
de_dust2,Second Half,0,2,"[{""name"": ""T1CKLE"", ""kills"": 3, ""deaths"": 2, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""mule-power"", ""kills"": 2, ""deaths"": 2, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 1, ""deaths"": 2, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 1, ""deaths"": 2, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""TaHkuCT"", ""kills"": 0, ""deaths"": 2, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""employeeoftheyear"", ""kills"": 4, ""deaths"": 1, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""M7"", ""kills"": 3, ""deaths"": 2, ""flag"": ""🇺🇿"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 2, ""deaths"": 2, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 1, ""deaths"": 0, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 0, ""deaths"": 2, ""flag"": ""🇷🇴"", ""team"": ""TR""}]",2025-10-16,74
de_inferno,First Half,9,6,"[{""name"": ""TaHkuCT"", ""kills"": 13, ""deaths"": 7, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 9, ""deaths"": 8, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 5, ""deaths"": 8, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 2, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 2, ""deaths"": 9, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""employeeoftheyear"", ""kills"": 14, ""deaths"": 5, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""T1CKLE"", ""kills"": 10, ""deaths"": 6, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 9, ""deaths"": 5, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""mule-power"", ""kills"": 8, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-16,74
de_inferno,Second Half,10,5,"[{""name"": ""employeeoftheyear"", ""kills"": 24, ""deaths"": 5, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 13, ""deaths"": 9, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 8, ""deaths"": 13, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""T1CKLE"", ""kills"": 6, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""mule-power"", ""kills"": 6, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 15, ""deaths"": 12, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""TaHkuCT"", ""kills"": 14, ""deaths"": 13, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇧🇾"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 7, ""deaths"": 11, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 5, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""TR""}]",2025-10-16,75
de_nuke,First Half,11,4,"[{""name"": ""employeeoftheyear"", ""kills"": 24, ""deaths"": 9, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 12, ""deaths"": 9, ""flag"": ""🇷"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 11, ""deaths"": 7, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""mule-power"", ""kills"": 9, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 6, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""TaHkuCT"", ""kills"": 16, ""deaths"": 11, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 9, ""deaths"": 14, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 7, ""deaths"": 13, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 7, ""deaths"": 12, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 6, ""deaths"": 12, ""flag"": ""🇧🇾"", ""team"": ""TR""}]",2025-10-16,75
de_nuke,Second Half,8,5,"[{""name"": ""OBBE_ex"", ""kills"": 16, ""deaths"": 9, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""TaHkuCT"", ""kills"": 12, ""deaths"": 8, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 12, ""deaths"": 6, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 7, ""deaths"": 7, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 6, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 14, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 11, ""deaths"": 8, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""employeeoftheyear"", ""kills"": 7, ""deaths"": 11, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 7, ""deaths"": 12, ""flag"": ""🇷"", ""team"": ""TR""}, {""name"": ""mule-power"", ""kills"": 1, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-16,76
